Acc_X;Acc_Y;Acc_Z;Gyro_X;Gyro_Y;Gyro_Z;Tilt_X;Tilt_Y;Tilt_Z;Mag_X;Mag_Y;Mag_Z;Head;Temp;Press;Lat;Lng;X;Y;delta_Alt;delta_X;delta_Y;delta_Lat;delta_Lng
0.4682;0.502990625;0.7983374999999999;0.4997495;0.49994532500000005;0.5003394999999999;0.4974238888888889;0.5135816666666666;0.4742938888888889;0.5061937333333334;0.49794451666666667;0.49209473333333337;0.6950505555555555;0.4974096;0.7339550526315789;42.608952;-8.981896;-499860.0890781407;5252638.507467553;0.5;0.0;0.0;0.0;0.0
0.46624375;0.495575;0.811409375;0.4985822;0.499753325;0.50020345;0.497855;0.5147208333333333;0.4789416666666667;0.5063042166666667;0.4982745333333333;0.49195893333333335;0.7036372222222222;0.4974568;0.7341818947368421;42.60878;-8.981815;-499851.0721993863;5252612.492315724;0.3185500000000019;9.01687875436619;-26.015151829458773;-0.00017199999999917281;8.100000000155205e-05
0.43468125;0.52866875;0.794559375;0.500202525;0.500142875;0.5010597999999999;0.5004813888888889;0.5183411111111111;0.4857788888888889;0.5056911166666667;0.49808946666666665;0.4920352833333333;0.6943761111111111;0.49749199999999993;0.7344304210526316;42.608612;-8.981705;-499838.8270553992;5252587.082236773;0.3013599999999997;12.245143987121992;-25.410078950226307;-0.00016800000000216642;0.00010999999999938836
0.4271625;0.555515625;0.816878125;0.4987564;0.499364225;0.501734425;0.5106213888888889;0.5227725000000001;0.5035361111111111;0.5055619666666666;0.49831580000000003;0.49196205000000004;0.6992222222222222;0.4975032;0.7346385263157895;42.60854;-8.98159;-499826.02531395794;5252576.192223917;0.3335499999999996;12.801741441246122;-10.890012856572866;-7.200000000295859e-05;0.00011499999999919908
0.43744375;0.52581875;0.830934375;0.500124625;0.49976729999999997;0.5012614;0.52056;0.5263302777777779;0.5255227777777778;0.5053784333333333;0.4983651;0.49208796666666665;0.6989966666666667;0.4975;0.7347835789473685;42.608429;-8.981472;-499812.88961404434;5252559.403478761;0.3840399999999988;13.135699913604185;-16.78874515555799;-0.00011099999999686361;0.00011800000000050659
0.473871875;0.528546875;0.7901281250000001;0.5000499500000001;0.500051325;0.50089195;0.5207394444444444;0.5236177777777777;0.5397741666666667;0.5055573833333333;0.49858101666666665;0.4921457166666667;0.7062794444444445;0.4974896;0.7349358947368422;42.608299;-8.981355;-499799.86523362144;5252539.741022468;0.37823000000000206;13.024380422895774;-19.662456293590367;-0.0001299999999986312;0.00011699999999947863
0.462528125;0.504859375;0.787284375;0.499992375;0.50018055;0.5000674;0.5157063888888889;0.5196241666666667;0.5456352777777778;0.5055886833333333;0.49856078333333337;0.49218601666666667;0.7057880555555556;0.49749440000000006;0.7350796842105263;42.608166;-8.981242;-499787.28613116185;5252519.624859646;0.3850699999999989;12.57910245959647;-20.116162821650505;-0.0001330000000052678;0.00011300000000069588
0.43700937500000003;0.49013125;0.8018000000000001;0.50041835;0.500013975;0.499661775;0.5080566666666666;0.5240797222222222;0.5436069444444445;0.5058557;0.49852549999999995;0.4921571333333333;0.7068791666666666;0.49750559999999994;0.7352782105263158;42.608055;-8.981149;-499776.93341851805;5252502.836215292;0.34137000000000056;10.35271264379844;-16.788644353859127;-0.00011099999999686361;9.299999999967667e-05
0.432821875;0.466453125;0.80185;0.49991735;0.50010935;0.4985695;0.49857833333333335;0.5311469444444444;0.5325444444444445;0.50614975;0.49827536666666666;0.4922129333333333;0.7021994444444444;0.4975;0.7354502105263158;42.607944;-8.981071;-499768.2504982364;5252486.047600851;0.362530000000001;8.68292028165888;-16.788614440709352;-0.00011099999999686361;7.800000000024454e-05
0.448246875;0.43655937499999997;0.798996875;0.500942225;0.50020345;0.497392025;0.48675027777777774;0.531255;0.5053302777777778;0.5068606333333333;0.4980499666666666;0.4920689333333333;0.7019277777777777;0.4975168;0.7356367368421053;42.607807;-8.981016;-499762.12792624265;5252465.32655941;0.3510499999999979;6.122571993735619;-20.721041440963745;-0.0001370000000022742;5.499999999969418e-05
0.438690625;0.4152375;0.800978125;0.500441225;0.49997457500000003;0.4963379;0.47251388888888884;0.5240058333333333;0.4631933333333333;0.5077423000000001;0.49799505;0.4919554666666666;0.7057586111111112;0.4975312;0.7358323157894737;42.607727;-8.981041;-499764.9109135122;5252453.226702271;0.34375;-2.7829872695729136;-12.099857139401138;-8.000000000407681e-05;-2.4999999999053557e-05
0.43719375;0.42619687500000003;0.811865625;0.501018175;0.499769725;0.49661669999999997;0.4650477777777778;0.5194258333333334;0.41838777777777775;0.5083444;0.4979391333333333;0.4918755833333333;0.7074755555555556;0.49752959999999996;0.7360311578947368;42.607651;-8.981077;-499768.9184151811;5252441.731852385;0.34117999999999993;-4.007501668878831;-11.494849885813892;-7.599999999996498e-05;-3.600000000147929e-05
